Filename,AI,Source
py_from_java_lambda_attempt_1/5172.java_57.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/13313.java_58.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/8288.java_59.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/6478.java_60.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/5375.java_61.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/5840.java_62.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/7802.java_63.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/5232.java_64.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/5764.java_65.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/8020.java_66.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/10954.java_67.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/4741.java_68.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/18721.java_69.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/10136.java_70.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/6150.java_71.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/688.java_72.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/3121.java_73.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/1896.java_74.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/2587.java_75.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/5841.java_76.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/17179.java_77.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/8794.java_78.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/19084.java_79.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/17675.java_80.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/10005.java_81.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/226.java_82.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/7572.java_83.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/2647.java_84.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/12408.java_85.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/3996.java_86.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/19028.java_87.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/10716.java_88.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/8102.java_89.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/7645.java_90.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/10770.java_91.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/2830.java_92.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/1573.java_93.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/19005.java_94.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/18787.java_95.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/19482.java_96.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/15073.java_97.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/18231.java_98.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/1961.java_99.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/8419.java_100.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/6395.java_101.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/12057.java_102.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/6235.java_103.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/14877.java_104.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/19267.java_105.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/16882.java_106.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/8940.java_107.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/6731.java_108.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/11195.java_109.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/6839.java_110.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/17361.java_111.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/1262.java_112.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/9731.java_113.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/6853.java_114.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/6283.java_115.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/1679.java_116.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/1623.java_117.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/11130.java_118.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/17409.java_119.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/2959.java_120.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/9577.java_121.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/16103.java_122.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/8380.java_123.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/17570.java_124.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/9816.java_125.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/18376.java_126.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/8393.java_127.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/14520.java_128.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/19239.java_129.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/915.java_130.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/16549.java_131.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/6929.java_132.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/3736.java_133.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/779.java_134.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/2556.java_135.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/15975.java_136.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/7293.java_137.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/14332.java_138.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/16161.java_139.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/4470.java_140.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/3470.java_141.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/3012.java_142.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/2797.java_143.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/19935.java_144.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/3418.java_145.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/9944.java_146.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/16196.java_147.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/18696.java_148.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/8803.java_149.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/19601.java_150.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/712.java_151.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/3843.java_152.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/17014.java_153.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/7391.java_154.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/14027.java_155.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/12876.java_156.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/11022.java_157.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/9772.java_158.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/3151.java_159.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/14285.java_160.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/15204.java_161.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/9437.java_162.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/5336.java_163.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/14006.java_164.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/18577.java_165.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/4387.java_166.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/17659.java_167.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/5720.java_168.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/2069.java_169.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/17183.java_170.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/9918.java_171.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/19476.java_172.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/19038.java_173.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/11075.java_174.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/350.java_175.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/3887.java_176.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/3298.java_177.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/9268.java_178.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/2612.java_179.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/12710.java_180.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/6284.java_181.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/12790.java_182.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/2879.java_183.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/17291.java_184.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/16126.java_185.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/11717.java_186.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/10768.java_187.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/17100.java_188.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/2195.java_189.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/764.java_190.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/4299.java_191.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/15785.java_192.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/1131.java_193.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/7939.java_194.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/7647.java_195.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/18165.java_196.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/19196.java_197.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/5530.java_198.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/13108.java_199.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/18053.java_200.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/15479.java_201.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/8581.java_202.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/3100.java_203.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/1588.java_204.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/10531.java_205.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/11624.java_206.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/12372.java_207.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/16257.java_208.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/13758.java_209.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/12543.java_210.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/12482.java_211.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/4142.java_212.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/5049.java_213.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/1608.java_214.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/1807.java_215.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/15761.java_216.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/17776.java_217.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/9809.java_218.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/12265.java_219.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/14192.java_220.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/14596.java_221.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/17749.java_222.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/8196.java_223.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/4865.java_224.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/14008.java_225.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/16908.java_226.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/12765.java_227.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/19364.java_228.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/9565.java_229.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/6197.java_230.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/3420.java_231.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/12392.java_232.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/9671.java_233.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/953.java_234.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/15985.java_235.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/19311.java_236.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/18773.java_237.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/8722.java_238.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/10692.java_239.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/15092.java_240.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/16663.java_241.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/6377.java_242.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/14354.java_243.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/11038.java_244.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/16277.java_245.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/9394.java_246.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/1246.java_247.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/4880.java_248.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/11749.java_249.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/6997.java_250.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/5791.java_251.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/9855.java_252.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
py_from_java_lambda_attempt_1/13849.java_253.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
