Filename,AI,Comments
6034.java_85.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
6589.java_86.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4964.java_87.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16004.java_88.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10601.java_89.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1507.java_90.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12472.java_91.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12843.java_92.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7124.java_93.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2293.java_94.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19498.java_95.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2389.java_97.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14211.java_98.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12574.java_99.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3576.java_100.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18942.java_101.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7821.java_102.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3028.java_103.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4103.java_105.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19983.java_106.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8864.java_107.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7239.java_108.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19025.java_109.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8640.java_110.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8774.java_111.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8852.java_112.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7660.java_113.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8156.java_114.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18157.java_115.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8512.java_116.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8384.java_117.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11403.java_118.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11333.java_119.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10119.java_121.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2551.java_122.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9201.java_123.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13303.java_124.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
141.java_125.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2187.java_126.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13136.java_127.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19905.java_128.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1214.java_129.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5284.java_130.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3354.java_131.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9923.java_132.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18494.java_133.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14858.java_134.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9220.java_135.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14898.java_136.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
6898.java_137.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5779.java_138.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17614.java_139.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19549.java_140.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2672.java_141.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17582.java_142.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16918.java_143.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14612.java_144.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5209.java_145.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1071.java_146.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3520.java_147.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13423.java_148.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13247.java_149.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3127.java_150.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4480.java_151.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16446.java_152.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
6695.java_153.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19370.java_154.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8345.java_155.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2068.java_156.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1557.java_157.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17509.java_158.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3628.java_160.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9610.java_161.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18284.java_162.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3987.java_163.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9568.java_164.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19557.java_165.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13084.java_166.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19002.java_167.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2814.java_168.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12156.java_169.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14385.java_170.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16017.java_171.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2908.java_172.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3364.java_173.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5656.java_174.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10527.java_175.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13669.java_176.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14634.java_177.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5559.java_178.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8883.java_179.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3197.java_180.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15072.java_181.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14094.java_182.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
456.java_183.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15422.java_184.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
997.java_185.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1139.java_186.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18684.java_187.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1692.java_188.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11551.java_189.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2572.java_190.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16466.java_191.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11908.java_192.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16243.java_194.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7692.java_195.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10369.java_196.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12920.java_197.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9839.java_198.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
130.java_199.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16925.java_200.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
645.java_201.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7011.java_202.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9682.java_203.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11274.java_204.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9085.java_205.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8265.java_206.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1988.java_207.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10232.java_208.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10145.java_210.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7528.java_211.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12869.java_212.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8063.java_213.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11990.java_215.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5511.java_216.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15199.java_217.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14010.java_218.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19581.java_219.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15513.java_220.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17446.java_221.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11395.java_222.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4613.java_223.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17420.java_224.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7201.java_225.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11864.java_226.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
6530.java_227.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19127.java_228.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15034.java_229.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3601.java_230.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18050.java_231.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19232.java_232.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18609.java_233.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11367.java_234.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5281.java_235.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13088.java_237.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10311.java_238.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10941.java_239.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
870.java_240.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
903.java_241.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
6013.java_242.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17502.java_243.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10325.java_244.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1784.java_245.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
652.java_246.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14267.java_247.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2841.java_249.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5804.java_250.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
103.java_251.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18676.java_252.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9015.java_253.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
326.java_254.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1258.java_255.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15120.java_256.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17354.java_257.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8425.java_258.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18775.java_260.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8854.java_261.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
6424.java_262.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2804.java_263.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5504.java_264.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18723.java_265.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17507.java_266.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1018.java_267.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7338.java_268.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15771.java_269.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8771.java_270.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15842.java_271.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15486.java_272.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7292.java_273.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11348.java_274.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1128.java_275.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7138.java_276.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4173.java_277.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15447.java_278.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14881.java_279.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18812.java_280.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11791.java_281.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
760.java_282.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17093.java_283.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17727.java_284.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4001.java_285.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11968.java_286.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
56.java_287.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9188.java_288.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17723.java_289.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14016.java_290.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13378.java_291.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7801.java_292.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16660.java_293.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
918.java_294.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
46.java_295.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2773.java_296.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1707.java_297.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
121.java_298.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19802.java_299.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10455.java_300.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13793.java_301.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11271.java_302.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2123.java_303.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12762.java_304.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19686.java_305.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
720.java_306.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8430.java_307.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
32.java_308.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5220.java_310.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18747.java_311.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7178.java_312.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19521.java_313.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13076.java_314.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
13677.java_315.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9399.java_316.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4323.java_317.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5424.java_318.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5099.java_320.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2176.java_321.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3014.java_322.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14318.java_323.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18701.java_324.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11094.java_325.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15717.java_326.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
2419.java_327.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5142.java_328.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14441.java_330.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4496.java_331.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10113.java_332.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14640.java_333.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4383.java_334.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16089.java_336.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8332.java_337.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3278.java_338.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
3992.java_339.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19388.java_340.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15263.java_341.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
6664.java_342.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
10559.java_343.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
6146.java_344.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11143.java_345.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9472.java_346.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5191.java_347.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12465.java_348.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14349.java_350.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15437.java_351.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
5466.java_352.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15767.java_353.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19211.java_354.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4840.java_355.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1332.java_356.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9728.java_357.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
1443.java_358.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17750.java_359.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14087.java_360.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18783.java_361.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
16615.java_362.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11299.java_363.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
18649.java_364.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11074.java_365.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
14970.java_366.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
7625.java_367.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
11616.java_368.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
15145.java_369.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
12803.java_370.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4646.java_371.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
9539.java_372.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
17752.java_373.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
19486.java_374.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
8994.java_375.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
4905.java_376.py,True,Meta-Llama-3-8B-Instruct.Q4_0.gguf
